ReturnID,OrderDetailID,ReturnDate,ReturnQuantity,ReturnReason,ReturnStatus
1781,51480,2025-06-24T00:00:00,3,Not as Described,Rejected
1782,51501,2026-08-08T00:00:00,3,,Rejected
1783,51515,2025-04-14T00:00:00,3,Buyer Remorse,Approved
1784,51531,2026-01-20T00:00:00,4,Wrong Size/Color,Rejected
1785,51578,2024-06-23T00:00:00,2,Defective Item,Completed
1786,51579,2024-06-18T00:00:00,4,Late Delivery,Requested
1787,51600,2026-06-29T00:00:00,2,Late Delivery,Rejected
1788,51702,2026-08-28T00:00:00,1,Not as Described,Completed
1789,51706,2025-12-08T00:00:00,2,Wrong Size/Color,Approved
1790,51738,2025-12-22T00:00:00,1,Late Delivery,Rejected
1791,51775,2026-06-29T00:00:00,1,Not as Described,Completed
1792,51790,2024-07-12T00:00:00,1,Defective Item,Rejected
1793,51825,2026-06-13T00:00:00,3,,Rejected
1794,51904,2026-08-25T00:00:00,2,Late Delivery,Requested
1795,51930,2024-07-05T00:00:00,3,Defective Item,Requested
1796,51936,2026-08-11T00:00:00,2,Defective Item,Requested
1797,51957,2026-02-08T00:00:00,2,Wrong Size/Color,Completed
1798,51980,2026-05-17T00:00:00,4,Late Delivery,Rejected
1799,52022,2025-10-15T00:00:00,1,Not as Described,Requested
1800,52033,2026-08-20T00:00:00,3,Buyer Remorse,Rejected
1801,52063,2026-06-10T00:00:00,2,Buyer Remorse,Requested
1802,52069,2025-08-30T00:00:00,3,Late Delivery,Approved
1803,52091,2023-12-05T00:00:00,1,Wrong Size/Color,Completed
1804,52092,2023-12-01T00:00:00,1,Defective Item,Approved
1805,52130,2026-07-28T00:00:00,1,Defective Item,Completed
1806,52150,2026-08-11T00:00:00,2,Late Delivery,Rejected
1807,52249,2026-06-12T00:00:00,1,Wrong Size/Color,Completed
1808,52252,2025-07-16T00:00:00,1,Defective Item,Completed
1809,52296,2026-06-04T00:00:00,1,Not as Described,Rejected
1810,52306,2026-01-27T00:00:00,3,Defective Item,Requested
1811,52313,2025-09-09T00:00:00,3,Defective Item,Approved
1812,52316,2025-01-09T00:00:00,1,Buyer Remorse,Completed
1813,52319,2026-08-20T00:00:00,1,Wrong Size/Color,Rejected
1814,52355,2025-10-05T00:00:00,3,Buyer Remorse,Rejected
1815,52358,2025-10-06T00:00:00,3,Wrong Size/Color,Completed
1816,52368,2024-02-20T00:00:00,2,Not as Described,Approved
1817,52374,2024-11-16T00:00:00,1,,Rejected
1818,52472,2023-07-03T00:00:00,1,Wrong Size/Color,Approved
1819,52488,2023-08-23T00:00:00,1,Defective Item,Requested
1820,52496,2024-08-16T00:00:00,2,,Requested
1821,52520,2026-07-19T00:00:00,1,Buyer Remorse,Approved
1822,52551,2025-05-10T00:00:00,1,Wrong Size/Color,Requested
1823,52570,2024-02-07T00:00:00,1,Buyer Remorse,Completed
1824,52628,2026-08-11T00:00:00,2,Defective Item,Rejected
1825,52729,2026-02-19T00:00:00,2,Buyer Remorse,Rejected
1826,52744,2025-03-16T00:00:00,2,Defective Item,Rejected
1827,52747,2026-07-27T00:00:00,1,Defective Item,Approved
1828,52751,2026-08-03T00:00:00,4,Wrong Size/Color,Completed
1829,52765,2024-05-09T00:00:00,1,Defective Item,Requested
1830,52779,2025-12-05T00:00:00,4,,Rejected
1831,52795,2026-08-12T00:00:00,2,Not as Described,Rejected
1832,52832,2026-05-09T00:00:00,2,Buyer Remorse,Completed
1833,52842,2025-05-11T00:00:00,1,,Completed
1834,52856,2026-04-25T00:00:00,1,Defective Item,Approved
1835,52863,2024-09-13T00:00:00,1,Wrong Size/Color,Completed
1836,52867,2024-10-17T00:00:00,3,Not as Described,Requested
1837,52915,2025-01-09T00:00:00,1,Buyer Remorse,Requested
1838,52926,2026-07-10T00:00:00,2,Late Delivery,Approved
1839,52958,2026-02-25T00:00:00,4,Not as Described,Completed
1840,53050,2024-08-21T00:00:00,3,Late Delivery,Completed
1841,53055,2026-06-22T00:00:00,2,Late Delivery,Rejected
1842,53060,2024-04-03T00:00:00,1,Defective Item,Completed
1843,53087,2025-12-21T00:00:00,2,Buyer Remorse,Approved
1844,53120,2025-01-28T00:00:00,2,Late Delivery,Completed
1845,53136,2023-09-05T00:00:00,3,Wrong Size/Color,Rejected
1846,53152,2026-01-18T00:00:00,1,Not as Described,Approved
1847,53175,2025-09-13T00:00:00,1,Late Delivery,Completed
1848,53186,2024-09-02T00:00:00,3,Late Delivery,Requested
1849,53207,2024-05-24T00:00:00,2,Buyer Remorse,Requested
1850,53213,2026-05-31T00:00:00,1,Not as Described,Requested
1851,53256,2026-08-18T00:00:00,4,Buyer Remorse,Completed
1852,53268,2026-07-09T00:00:00,2,Late Delivery,Completed
1853,53287,2025-11-07T00:00:00,2,Not as Described,Completed
1854,53350,2026-04-16T00:00:00,3,Late Delivery,Rejected
1855,53361,2025-09-06T00:00:00,1,Buyer Remorse,Requested
1856,53368,2026-03-12T00:00:00,2,Late Delivery,Approved
1857,53375,2024-12-19T00:00:00,2,,Completed
1858,53410,2024-06-02T00:00:00,1,Not as Described,Requested
1859,53457,2025-07-03T00:00:00,1,Late Delivery,Rejected
1860,53517,2026-06-18T00:00:00,1,Wrong Size/Color,Rejected
1861,53547,2025-09-25T00:00:00,3,Buyer Remorse,Rejected
1862,53553,2024-04-08T00:00:00,4,Wrong Size/Color,Approved
1863,53574,2024-11-07T00:00:00,1,,Rejected
1864,53592,2026-07-10T00:00:00,2,,Approved
1865,53595,2024-07-08T00:00:00,2,Buyer Remorse,Requested
1866,53635,2026-02-11T00:00:00,1,Defective Item,Completed
1867,53753,2026-08-27T00:00:00,1,Not as Described,Requested
1868,53775,2026-03-30T00:00:00,1,,Rejected
1869,53792,2025-11-03T00:00:00,1,Wrong Size/Color,Rejected
1870,53809,2025-03-09T00:00:00,1,Wrong Size/Color,Requested
1871,53841,2024-03-10T00:00:00,3,Buyer Remorse,Requested
1872,53852,2026-08-02T00:00:00,1,,Completed
1873,53870,2026-02-13T00:00:00,1,,Requested
1874,53874,2026-02-11T00:00:00,3,Defective Item,Approved
1875,53891,2025-12-11T00:00:00,2,Defective Item,Rejected
1876,53929,2026-05-12T00:00:00,1,Not as Described,Approved
1877,53973,2026-03-01T00:00:00,1,Defective Item,Completed
1878,53992,2024-08-15T00:00:00,1,Not as Described,Completed
1879,54007,2026-07-23T00:00:00,2,Buyer Remorse,Requested
1880,54040,2026-06-02T00:00:00,2,,Completed
1881,54045,2024-04-08T00:00:00,3,,Approved
1882,54050,2025-11-23T00:00:00,1,Buyer Remorse,Requested
1883,54087,2025-11-14T00:00:00,3,Not as Described,Approved
1884,54110,2025-03-22T00:00:00,1,Buyer Remorse,Completed
1885,54142,2026-03-03T00:00:00,1,Wrong Size/Color,Rejected
1886,54165,2025-02-12T00:00:00,2,Buyer Remorse,Rejected
1887,54168,2025-02-13T00:00:00,1,Wrong Size/Color,Approved
1888,54268,2024-05-29T00:00:00,1,Defective Item,Requested
1889,54274,2026-07-14T00:00:00,2,Wrong Size/Color,Rejected
1890,54283,2026-07-06T00:00:00,2,Not as Described,Approved
1891,54298,2026-08-03T00:00:00,2,Wrong Size/Color,Rejected
1892,54301,2026-06-18T00:00:00,1,,Rejected
1893,54326,2023-10-25T00:00:00,4,,Requested
1894,54361,2024-10-11T00:00:00,1,Buyer Remorse,Requested
1895,54363,2024-10-08T00:00:00,1,Defective Item,Rejected
1896,54436,2026-08-19T00:00:00,1,Wrong Size/Color,Requested
1897,54450,2026-01-25T00:00:00,2,,Rejected
1898,54490,2024-12-04T00:00:00,1,Wrong Size/Color,Requested
1899,54501,2023-11-07T00:00:00,1,Defective Item,Rejected
1900,54504,2025-01-05T00:00:00,1,Late Delivery,Approved
1901,54513,2025-09-27T00:00:00,1,Defective Item,Rejected
1902,54516,2025-10-16T00:00:00,4,Wrong Size/Color,Requested
1903,54563,2026-08-21T00:00:00,2,Late Delivery,Requested
1904,54572,2026-09-06T00:00:00,1,,Requested
1905,54627,2025-08-03T00:00:00,1,Defective Item,Rejected
1906,54652,2026-07-19T00:00:00,1,,Rejected
1907,54655,2026-07-13T00:00:00,1,Defective Item,Rejected
1908,54675,2025-01-11T00:00:00,2,Late Delivery,Rejected
1909,54686,2025-09-17T00:00:00,1,,Rejected
1910,54693,2025-09-25T00:00:00,1,Late Delivery,Rejected
1911,54724,2026-05-20T00:00:00,1,Defective Item,Requested
1912,54752,2024-10-22T00:00:00,1,Late Delivery,Requested
1913,54785,2025-12-23T00:00:00,2,Defective Item,Requested
1914,54830,2026-08-16T00:00:00,1,Buyer Remorse,Rejected
1915,54915,2026-02-16T00:00:00,1,Defective Item,Rejected
1916,54969,2025-04-24T00:00:00,2,Buyer Remorse,Requested
1917,54979,2025-01-11T00:00:00,1,Defective Item,Requested
1918,54992,2023-10-05T00:00:00,3,Late Delivery,Requested
1919,55040,2026-06-12T00:00:00,4,,Completed
1920,55043,2025-07-16T00:00:00,1,Not as Described,Rejected
1921,55060,2025-09-21T00:00:00,1,Not as Described,Approved
1922,55072,2023-12-18T00:00:00,1,Late Delivery,Approved
1923,55090,2026-08-28T00:00:00,2,Buyer Remorse,Completed
1924,55101,2026-07-19T00:00:00,1,Not as Described,Requested
1925,55143,2025-07-28T00:00:00,1,Not as Described,Completed
1926,55184,2024-12-01T00:00:00,1,Wrong Size/Color,Rejected
1927,55196,2025-11-11T00:00:00,1,Wrong Size/Color,Rejected
1928,55197,2025-11-11T00:00:00,1,Late Delivery,Completed
1929,55221,2026-05-13T00:00:00,4,Wrong Size/Color,Rejected
1930,55234,2025-11-08T00:00:00,1,Defective Item,Rejected
1931,55239,2026-03-01T00:00:00,1,Buyer Remorse,Requested
1932,55259,2026-03-08T00:00:00,3,Buyer Remorse,Approved
1933,55351,2025-11-25T00:00:00,2,Buyer Remorse,Approved
1934,55361,2023-05-12T00:00:00,2,Not as Described,Rejected
1935,55377,2025-12-09T00:00:00,3,Buyer Remorse,Rejected
1936,55407,2026-04-20T00:00:00,1,Defective Item,Rejected
1937,55408,2026-04-28T00:00:00,1,Buyer Remorse,Completed
1938,55417,2026-07-11T00:00:00,2,Buyer Remorse,Approved
1939,55454,2026-07-03T00:00:00,2,Buyer Remorse,Approved
1940,55482,2026-05-05T00:00:00,3,Not as Described,Rejected
1941,55513,2026-04-19T00:00:00,1,Late Delivery,Rejected
1942,55539,2025-10-25T00:00:00,3,Wrong Size/Color,Completed
1943,55546,2025-01-20T00:00:00,3,Wrong Size/Color,Requested
1944,55562,2024-04-12T00:00:00,2,Wrong Size/Color,Approved
1945,55589,2025-12-14T00:00:00,2,Defective Item,Completed
1946,55675,2025-08-19T00:00:00,1,,Rejected
1947,55806,2024-06-17T00:00:00,2,Defective Item,Approved
1948,55880,2026-07-14T00:00:00,1,Late Delivery,Completed
1949,55881,2026-07-10T00:00:00,2,Wrong Size/Color,Requested
1950,55902,2024-03-16T00:00:00,1,Not as Described,Approved
1951,55925,2025-06-12T00:00:00,1,Defective Item,Requested
1952,56000,2025-12-04T00:00:00,2,,Rejected
1953,56032,2023-11-06T00:00:00,1,Wrong Size/Color,Completed
1954,56044,2024-09-09T00:00:00,4,,Approved
1955,56278,2024-11-21T00:00:00,1,Not as Described,Rejected
1956,56282,2026-01-10T00:00:00,1,Defective Item,Requested
1957,56289,2025-05-06T00:00:00,1,Late Delivery,Rejected
1958,56293,2024-01-26T00:00:00,2,Not as Described,Completed
1959,56323,2026-02-03T00:00:00,3,Buyer Remorse,Completed
1960,56338,2026-08-19T00:00:00,2,Wrong Size/Color,Requested
1961,56376,2025-12-25T00:00:00,3,Defective Item,Rejected
1962,56390,2026-08-04T00:00:00,3,Defective Item,Completed
1963,56431,2026-08-22T00:00:00,1,Defective Item,Approved
1964,56438,2025-12-17T00:00:00,1,,Completed
1965,56495,2026-08-03T00:00:00,2,Not as Described,Requested
1966,56568,2025-02-21T00:00:00,1,Defective Item,Rejected
1967,56577,2025-11-19T00:00:00,1,Wrong Size/Color,Requested
1968,56628,2026-06-20T00:00:00,2,Wrong Size/Color,Approved
1969,56629,2026-06-13T00:00:00,3,Not as Described,Rejected
1970,56632,2024-06-18T00:00:00,1,Buyer Remorse,Completed
1971,56637,2026-06-15T00:00:00,1,Defective Item,Completed
1972,56667,2025-10-23T00:00:00,1,Wrong Size/Color,Completed
1973,56744,2025-10-16T00:00:00,1,Wrong Size/Color,Requested
1974,56825,2024-11-24T00:00:00,1,Defective Item,Requested
1975,56856,2026-09-02T00:00:00,2,,Approved
1976,56907,2025-09-11T00:00:00,2,Buyer Remorse,Approved
1977,56980,2025-09-03T00:00:00,1,Defective Item,Rejected
1978,57003,2026-03-08T00:00:00,1,Wrong Size/Color,Completed
1979,57034,2025-06-03T00:00:00,2,Not as Described,Completed
1980,57045,2023-07-14T00:00:00,2,Late Delivery,Completed
1981,57053,2026-07-27T00:00:00,1,Wrong Size/Color,Completed
1982,57093,2024-10-17T00:00:00,2,Wrong Size/Color,Completed
1983,57106,2026-05-14T00:00:00,1,Not as Described,Completed
1984,57107,2026-05-15T00:00:00,1,Defective Item,Approved
1985,57113,2026-04-20T00:00:00,3,Not as Described,Requested
1986,57128,2026-04-09T00:00:00,1,Defective Item,Rejected
1987,57144,2026-02-25T00:00:00,2,Buyer Remorse,Completed
1988,57161,2025-12-11T00:00:00,1,,Rejected
1989,57189,2026-09-09T00:00:00,1,Wrong Size/Color,Approved
1990,57233,2025-10-06T00:00:00,1,Defective Item,Rejected
1991,57251,2025-12-24T00:00:00,1,Late Delivery,Approved
1992,57272,2024-08-21T00:00:00,2,Not as Described,Rejected
1993,57278,2025-03-12T00:00:00,1,Defective Item,Approved
1994,57285,2026-08-19T00:00:00,1,Not as Described,Completed
1995,57305,2025-09-27T00:00:00,1,Not as Described,Requested
1996,57334,2024-10-11T00:00:00,3,Not as Described,Completed
1997,57346,2026-07-21T00:00:00,1,Wrong Size/Color,Completed
1998,57351,2026-06-13T00:00:00,2,Buyer Remorse,Approved
1999,57356,2026-08-12T00:00:00,1,Defective Item,Completed
2000,57368,2024-07-24T00:00:00,3,Late Delivery,Completed
2001,57395,2026-01-17T00:00:00,2,Buyer Remorse,Rejected
2002,57442,2025-12-22T00:00:00,2,Not as Described,Rejected
2003,57458,2026-02-24T00:00:00,3,Not as Described,Completed
2004,57468,2025-01-02T00:00:00,1,Defective Item,Completed
2005,57472,2025-12-23T00:00:00,1,Wrong Size/Color,Requested
2006,57516,2025-12-27T00:00:00,1,Late Delivery,Approved
2007,57522,2025-11-22T00:00:00,1,Defective Item,Approved
2008,57526,2025-04-21T00:00:00,3,Buyer Remorse,Completed
2009,57567,2025-09-12T00:00:00,1,Wrong Size/Color,Rejected
2010,57568,2024-05-05T00:00:00,4,Buyer Remorse,Approved
2011,57610,2026-05-16T00:00:00,3,,Approved
2012,57642,2026-01-10T00:00:00,3,,Rejected
2013,57698,2026-05-13T00:00:00,1,Late Delivery,Rejected
2014,57725,2024-03-16T00:00:00,3,Defective Item,Approved
2015,57749,2026-08-24T00:00:00,2,Buyer Remorse,Approved
2016,57751,2026-05-13T00:00:00,2,Wrong Size/Color,Approved
2017,57771,2026-04-30T00:00:00,1,,Rejected
2018,57798,2025-03-19T00:00:00,3,Not as Described,Approved
2019,57809,2025-07-23T00:00:00,1,Buyer Remorse,Requested
2020,57814,2026-05-08T00:00:00,3,Defective Item,Approved
2021,57848,2025-11-26T00:00:00,2,Late Delivery,Approved
2022,57864,2025-11-24T00:00:00,1,Late Delivery,Rejected
2023,57872,2025-12-08T00:00:00,1,Wrong Size/Color,Approved
2024,57885,2024-09-17T00:00:00,2,Wrong Size/Color,Approved
2025,57914,2026-08-20T00:00:00,1,,Requested
2026,57942,2026-06-20T00:00:00,1,Wrong Size/Color,Rejected
2027,57963,2023-12-16T00:00:00,1,Buyer Remorse,Approved
2028,57965,2025-07-25T00:00:00,2,Wrong Size/Color,Rejected
2029,57970,2025-08-09T00:00:00,1,Defective Item,Approved
2030,57977,2024-05-10T00:00:00,4,Late Delivery,Rejected
2031,57984,2026-09-05T00:00:00,2,Buyer Remorse,Completed
2032,58035,2026-08-25T00:00:00,1,Late Delivery,Completed
2033,58060,2026-07-15T00:00:00,4,Not as Described,Completed
2034,58104,2024-12-29T00:00:00,1,,Approved
2035,58219,2026-01-21T00:00:00,1,Buyer Remorse,Approved
2036,58230,2026-06-14T00:00:00,1,Defective Item,Approved
2037,58278,2026-07-05T00:00:00,3,Buyer Remorse,Approved
2038,58281,2026-06-27T00:00:00,1,Buyer Remorse,Approved
2039,58296,2026-09-06T00:00:00,1,Buyer Remorse,Rejected
2040,58329,2026-07-19T00:00:00,1,Buyer Remorse,Requested
2041,58387,2024-12-24T00:00:00,1,,Requested
2042,58396,2025-06-20T00:00:00,1,Not as Described,Approved
2043,58453,2026-09-01T00:00:00,1,Not as Described,Approved
2044,58460,2024-02-14T00:00:00,1,Late Delivery,Requested
2045,58472,2023-10-10T00:00:00,1,Wrong Size/Color,Rejected
2046,58503,2026-07-23T00:00:00,1,Wrong Size/Color,Completed
2047,58507,2026-07-15T00:00:00,1,Defective Item,Completed
2048,58542,2026-07-08T00:00:00,2,Not as Described,Approved
2049,58546,2025-06-10T00:00:00,1,Defective Item,Completed
2050,58655,2026-04-27T00:00:00,2,Buyer Remorse,Completed
2051,58663,2026-06-21T00:00:00,3,Late Delivery,Requested
2052,58731,2026-08-18T00:00:00,1,Wrong Size/Color,Requested
2053,58733,2026-08-20T00:00:00,1,Late Delivery,Completed
2054,58741,2026-01-23T00:00:00,2,Late Delivery,Rejected
2055,58778,2024-06-11T00:00:00,1,,Requested
2056,58837,2023-12-27T00:00:00,1,Buyer Remorse,Rejected
2057,58881,2026-02-26T00:00:00,3,,Rejected
2058,58883,2026-02-22T00:00:00,2,Wrong Size/Color,Requested
2059,58904,2023-05-27T00:00:00,3,Buyer Remorse,Requested
2060,58943,2025-09-28T00:00:00,2,Not as Described,Requested
2061,58978,2026-05-31T00:00:00,2,Late Delivery,Completed
2062,59061,2026-01-13T00:00:00,2,,Rejected
2063,59086,2026-02-12T00:00:00,2,Buyer Remorse,Approved
2064,59088,2026-02-22T00:00:00,1,,Approved
2065,59095,2024-08-13T00:00:00,1,Late Delivery,Completed
2066,59175,2026-02-02T00:00:00,4,Late Delivery,Completed
2067,59181,2025-12-19T00:00:00,2,Wrong Size/Color,Approved
2068,59188,2026-03-19T00:00:00,3,,Completed
2069,59193,2026-08-29T00:00:00,2,,Requested
2070,59202,2026-08-26T00:00:00,2,,Rejected
2071,59309,2026-08-13T00:00:00,1,Wrong Size/Color,Approved
2072,59330,2026-08-07T00:00:00,2,,Requested
2073,59356,2025-12-14T00:00:00,3,Not as Described,Approved
2074,59384,2025-10-17T00:00:00,1,Wrong Size/Color,Rejected
2075,59387,2026-07-13T00:00:00,1,Wrong Size/Color,Rejected
2076,59455,2025-09-13T00:00:00,1,Not as Described,Approved
2077,59471,2025-08-18T00:00:00,1,Not as Described,Approved
2078,59475,2024-08-27T00:00:00,3,Late Delivery,Approved
2079,59497,2026-03-17T00:00:00,3,,Completed
2080,59527,2025-12-01T00:00:00,1,Buyer Remorse,Approved
2081,59540,2026-04-19T00:00:00,2,Wrong Size/Color,Completed
2082,59577,2025-07-01T00:00:00,4,Late Delivery,Rejected
2083,59589,2026-04-15T00:00:00,2,Not as Described,Requested
2084,59591,2025-12-16T00:00:00,2,Buyer Remorse,Approved
2085,59606,2025-02-21T00:00:00,2,Defective Item,Requested
2086,59623,2025-12-24T00:00:00,1,Not as Described,Completed
2087,59630,2026-05-29T00:00:00,1,Late Delivery,Approved
2088,59631,2026-06-09T00:00:00,2,Late Delivery,Approved
2089,59689,2026-04-29T00:00:00,2,Not as Described,Completed
2090,59697,2024-10-26T00:00:00,2,Defective Item,Requested
2091,59712,2026-04-14T00:00:00,2,Late Delivery,Completed
2092,59728,2026-08-15T00:00:00,1,Not as Described,Rejected
2093,59730,2023-10-26T00:00:00,1,Wrong Size/Color,Requested
2094,59741,2026-03-24T00:00:00,1,Defective Item,Approved
2095,59743,2026-03-28T00:00:00,1,Not as Described,Requested
2096,59774,2023-10-03T00:00:00,1,Late Delivery,Rejected
2097,59788,2024-09-10T00:00:00,1,,Approved
2098,59813,2025-02-23T00:00:00,2,Buyer Remorse,Approved
2099,59898,2026-08-12T00:00:00,2,Late Delivery,Completed
2100,59911,2025-08-16T00:00:00,1,Buyer Remorse,Rejected
2101,59947,2026-08-26T00:00:00,2,Defective Item,Requested
2102,60130,2025-06-15T00:00:00,1,Late Delivery,Rejected
2103,60136,2024-05-04T00:00:00,2,Not as Described,Completed
